stem,label
elearn salah perkembangan sistem teknolog informasi dunia pembelajaran membantu memudahkan kegiatan belajar mengajar lingkungan lembaga pendidikan dimana penggunanya pelajar siswa pembelajaran siswa memiliki gaya kognitif berbedabeda identifikasi gaya kognitif siswa dijadikan acuan metod pembelajaran meningkatkan kinerja persepsi belajar siswa penelitian identifikasi gaya kognitif siswa pengamatan pola browsingnya kuision berbasi mbti myer brigg type indic metod decis tree algoritma c45 hasil uji coba penelitian 3 partisi pohon keputusan dimana partisi memiliki tingkat keakurasian berbeda pohon keputusan partisi 1 menghasilkan akurasi 743 pohon keputusan partisi 2 menghasilkan akurasi 6065 pohon keputusan partisi 3 menghasilkan akurasi 6861 pohon keputusan partisi 1 memiliki nilai akurasi tertinggi 743 rule pohon keputusan partisi 1 acuan mengklasifikasikan gaya kognitif data kunci elearn gaya kognitif mbti algoritma c45,komputasi
seir perkembangan teknolog cepatnya aliran data kebutuhan informasi meningkat menyebabkan peningkatan dokumen digit pesat fakta pengguna kesulitan pencarian penemuan dokumen digit menangani salah satunya membangun daftar indek sistem dibangunya digit librari diharapkan membantu meningkatkan penyampaian informasi electron book memudahkan user pencarian dokumen inform retriev salah memperoleh informasi electron book penelusuran electron book tersimpan databas prose mengumpulkan informasi halaman web web crawler web crawler berjalan menelusuri halaman web mengumpulkan dokumendokumen prose download data dikumpulkan web crawler dokumendokumen diklasifikasikan metod knearest neighbor knn knearest neighbor metod klasifikasi data berdasarkan vote data train data test klasifikasi didapatkan tingkat akurasi nilai ke ketetanggaan k1k7 8070 akurasi k8k20 60 50 30 nilai ke berkurang tingkat akurasi prose klasifikasikata kunci digit librari inform retriev web crawler knearest neighbor,komputasi
perkembangan teknolog dirancang mempermudah pekerjaan manusia sistem pendukung keputusan teknolog membantu pengambilan keputusan manual diselesaikan sistem terkomputerisasi penjurusan minat siswa sama salah permasalahan diselesaikan sistem pendukung keputusansistem pendukung keputusan metod vikor entropi vikor salah metod pengambilan keputusan membantu pengambil keputusan perangkingan dimana entropi pembobotan kriteria bertujuan objektifita pembobotan kriteria ditetapkan panitia penjurusan sama negeri 1 wonoayu sistem 3 kriteria hasil rekomendasi te iq nilai placement te ipa nilai placement te ipspada penelitian hasil rekomendasi didapatkan merangk hasil pengolahan data nilai siswa membandingkan minat siswa tingkat akurasi penjurusan sistem data asli penjurusan mencapai 92,komputasi
pengelolaan surat organisasi memegang peranan prose administrasi sistem tata persuratan salah faktor berpengaruh pengelolaan surat smk negeri 2 surabaya sistem mengurangi penggunaan pengarsipan surat disposisi mengurangi penggunaan kerta memperkecil kesalahan pencatatan mempercepat prose pencarian surat memudahkan pengontrolan surat disposisi mudah penggunaantujuan penelitian membantu mempermudah user mengelola surat disposisi surat tuga memperoleh informasi sm gateway berdasarkan hasil respon tata usaha waka guru kepala sekolah aplikasi sistem informasi manajemen arsip menunjukan respon positif persentas total respon tata usaha 941 persentas total respon waka 964 persentas total respon guru 917 persentas total respon kepala sekolah 833,rpl
sistem informasi akademik sistem komputerisasi teknik pemanfaatan komput alat bantu prose dirancang mengolah datadata berhubungan informasi akademik perkembangannya kebutuhan akademik komplek mempersulit penyimpanan data memperlambat penyampaian informasi sama negeri 1 lamongan sekolah mengembangkan teknolog komput aspekaspek kegiatan belajar mengajar mengolah data penyampaian informasi akademik sama negeri 1 lamongan aplikasi sederhana kelemahan prose penyampaian informasi akademik tujuan penelitian membangun sistem informasi akademik sekolah diaks onlin sm gateway pengembangan sistem bahasa pemrograman php web framework laravel mysql databas gammu sm gateway berdasarkan hasil respon petuga kepala sekolah guru waka kurikulum siswa sistem informasi akademik sekolah berbasi web framework laravel menunjukan respon positif persentas total respon petuga 9242 persentas total respon kepala sekolah 9231 persentas total respon guru 8636 persentas total respon waka kurikulum 9048 persentas total respon siswa 9333,rpl
mengelola data keuangan sekolah ilmu administrasi manajemen kepelabuhanan stiamak barunawati surabaya manual mengolah data keuangannya mencatatkan buku dibantu aplikasi msexcel petuga berwenang menuliskan buku transaksi pembayaran bukti pembayaran kuitansi dituli manual kehilangan data keuangan menimbulkan kesalahan prose pembuatan laporan pencatatan manual pembuatan sistem informasi manajemen keuangan bertujuan mempermudah berwenang bendahara mengolah kegiatan berhubungan transaksi keuangan pembayaran spp uang gedung pembayaran tuga kkn penggajian pengelolaan ka laporan pemasukan pengeluaran sistem informasi manajemen keuangan pencetakan kuitansi membantu bendahara menyusun laporan harian bulanankata kunci sistem informasi manajemen sekolah ilmu administrasi kepelabuhanan stiamak barunawati surabaya,rpl
sekolah menengah kejurusan smkn 1 salah sekolah negeri sampang program studi smkn 1 meliputi program studi teknik gambar bangunan teknik elektronika industri teknik komput jaringan multimedia farmasi akuntansi pemasaran tujuan sistem informasi menyajikan informasi bermanfaat kepentingan evaluasi hasil pendidikan penyempurnaan penjaminan kualita smkn 1sampangtahapan penelitian pengumpulan data berdasarkan peninjauan langsung sekolah smkn 1sampangpengembangan sistem berbasi sweb dilanjutkan perancangan meliputi perancangan prosesperancangan basi datahasilnya aplikasi sistem informasi alumni berbasi web sekolah implementasikan internet php bahasa skrip scrip languag mysql pengolahan databas server tool phpmyadminkata kunci sistem informasi alumni smkn 1,rpl
meningkatkan kualita pembelajaran universita trunojoyo madura jurusan teknik informatika evaluasi pembelajaran salah survei peserta survei mahasiswa hasilnya masukan tim penjamin mutu kondisi pengisian survei rekapitulasi hasil penulisan kerta dibuatkan sistem elektronik pengisian rekapitulasi metod cumul vote metod mudah cepat implementasikan hasilnya diandalkan metod cumul vote latar obyek berkontribusi mutu akademik mahasiswa pembahasan metod enhanc cumul vote disingkat ecv dimana metod meningkatkan kualita hasil cumul vote mengelompokan obyek mahasiswa kriteria angkatan kehadiran statu mata kuliah diambil pengisian form mahasiswa kelompokan pembobotan metod analyt hierarchi process skala 19 metod ecv hasil evaluasi diharapkan mendekati kenyataan pengelompokan berdasar kriteriakata kunci ahp cumul vote weight method of rank,rpl
internet salah teknolog berperan berkomunikasi zaman modern web halaman informasi disediakan jalur internet diaks dunia terkoneksi jaringan internet portal web websit pintu gerbang start point pengunjung aktifitasnya internet portal akademik sistem informasi berfungsi integr informasi akademik unit akademik program studifakulta sarana komunikasi civita akademika kampu sistem dibangun kondisi eksistensi informasi akademik kampu beragam bervariasi bentuknya membutuhkan portal mengintegrasikan informasiinformasi mempermudah aks publik prose evaluasi mahasiswa teknik informatika universita trunojoyo diadakan semest evaluasi manual mengisi form evaluasi lembaran kerta dinilai efektif dibuatlah rancang bangun portal diharapkan memudahkan mahasiswa pengisian evaluasi informasi terkait mutu akademik prose pembelajaran prodi teknik informatika universita trunojoyo,rpl
musim hujan banjir daerah kota surabaya sistem informasi geografi sig menyajikan informasi fisik daerah berpengaruh menentukan daerah rawan banjir menentukan jalur terpendek wilayah jawa timur pengguna menentukan jalur terpendek metod breadth first search bf fungsi heurist mengarahkan pencarian peta direpresentasikan konsep graph berguna menghindari daerah seringkali bencana banjir meminimalkan kerugian kemacetan propinsi jawa timur penelitian pencarian rute terpendek perumahan perumahan tujuan,rpl
salah kelompok masyarakat memperoleh dampak langsung kenaikan harga bbm masyarakat nelayan pesisir nelayan komunita tingkat pendapatan terendah dibandingkan sektor usaha nelayan bbm komponen kegiatan operasion berpengaruh harga jual hasil laut sisi kenaikan biaya operasion diimbangi peningkatan daya beli konsumen ikan penelitian pengaruh harga bbm pendapatan nelayan pesisir kecamatan camplong kabupaten sampang penelitian hasil hasil disarankan bantuan keterangan rendah hasil 5 sampel data nilai kenaikan harga bbm hasil 0104033094 mengalami penurunan kenaikan harga bbm hasil 0071810804 membantu masyarakat nelayan dampak kenaikan harga bbm masyarakat nelayan pesisir disarankan bantuan program pemerintah blt blsm keterangan berpenghasilan rendah kunci nelayan pesisir ahp fuzzi tsukamoto,komputasi
pemberian tanda penghargaan gerakan pramuka tpgp program tahunan dilaksanakan kwartir nasion gerakan pramuka salah bentuk penghargaan lencana darma bakti prose penyeleksian calon penerima tpgp lencana darma bakti bertahap manual penelitian dirancang sistem pedukung keputusan membantu mempermudah seleksi calon penerima tpgp lencana darma bakti metod simpl multiatribut rate techniqu exploit rank smarter dipilih menyeleksi alternatif terbaik alternatif alternatif orang berhak menerima penghargaan berdasarkan kriteria tingkatan pancawarsa prestasi pramuka riwayat jabatan pramuka pendidikan kepramukaan hasil pengujian sistem diperoleh prosentas hasil penilaian kelayakan 70 prosentas total respon super admin 95 admin kwarda 8571 admin kwarcab 8718 disimpulkan hasil optim layak dilingkungan kwartir daerah gerakan pramuka jawa timur kunci gerakan pramuka tpgp lencana darma bakti smarter,komputasi
sekolah menengah kejuruan teknik elektronika sekolah khusu mempelajari ilmu elektronika komponen dasar rangkaian sederhana rangkaian elektronika televisi radio dvd siswa petama siswa dikenalkan komponen komponen dasar resistor dioda kapasitor transistor pengenalan komponen diajarkan guru buku mengajar siswa bosan paham penyampaian guru kela berdasarkan penuli program pembelajaran interaktif rancang bangun elearn pengenalan komponen elektronika dasar moodl moodl salah softwar opensourc beba grati menunjang sistem pembelajaran elearn elearn berisi pengenalan komponen elektronika pengenalan komponen bentuk fisik komponen lambang komponen membaca komponen fungsi komponen latihan bertujuan pemahaman siswa materi berdasarkan hasil pengujian persentas guru 70 siswa 91 program mencapai hasil meningkatkan kemampuan siswa pengetehuan pelajar nonpelajar penerapan pengenalan komponen dasar elektronika,rpl
perkembangan teknolog pesat dewasa kemudahan manusia melaksanakan tuga kepentingannya salah contohnya sistem informasi membantu menggantikan sistem manual adamt raudlatul mutaallimin yayasan pendidikan agama islam prose dokumentasinya sistem manual terintegrasi informasi diaks siswa wali siswa sistem informasi diharapkan kedepannya kemudahan siswa guru nilai raport informasi guru informasi mata pelajaran informasi kela informasi jadwal pelajaran media elektronik langsung,rpl
al quran memiliki dasar pengetahuan lengkap sumber hukum umat islam kendala dihadapi orang islam memahami al quran bahasa umat islam memahami bahasa arab membantu permasalahan sistem implementasi question answer system qa metod rule base terjemahan al quran bahasa indonesia data pembuatan sistem ayat al quran terjemah bahasa indonesia rule base system sistem mempros informasi sekumpulan aturan basi pengetahuan menghasilkan informasi question answer system sistem menemukan informasi sesuai diajukan user sistem masuk rule base prose wordmatch score pencocokan question answer system user bahasa alami sistem hasil uji coba penelitian disimpulkan nilai recal bagu nilai precis jelek data relevan ditampilkan sistem menentukan inti,pba
sekolah ilmu administrasi manajemen kepelabuhan stiamak barunawati surabaya prose pengolahan data akademiknya terintegrasi aplikasi penyimpanan pengolahan data aplikasi kantor standart kendala dihadapi staf akademik staf pengajar urusan administrasi akademiknya pengolahan data mahasiswa pencarian dokumendokumen berka memakan ditemukan data konsisten media penyimpanannya tersentralisasi muncul kebutuhan sistem terintegrasi mempros data akademik siakad sistem informasi akademik sistem informasi akademik sekolah ilmu administrasi manajemen kepelabuhanan stiamak barunawati surabaya mengintegrasi data akademik data mahasiswa data dosen data mata kuliah data nilai akademik kartu hasil studi kh transkip nilai data absensi penyusunan kartu rencana studi kr data tuga sistem informasi akademik membantu staf akademik pengelolaan datadata akademik terintegrasi,rpl
